kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
6267425,K00848.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,3.16646530,2.10000e-06,-2.10000e-06,172.0017400,4.30000e-04,-4.30000e-04,1.0300,0.47,-0.47,2.3791,,,4792,,,11.50,7.90,-7.90,963.0,,,,,,209.30,,,4997.00,72.00,-72.00,4.580,0.300,-0.300,0.7300,0.4600,-0.4600,284.869290,41.679192,15.999
6276477,K00849.01,Kepler-701 b,CONFIRMED,CANDIDATE,,,,,,10.35545900,7.20000e-05,-7.20000e-05,170.9322000,2.30000e-03,-2.30000e-03,0.2100,0.62,-0.62,3.2270,,,753,,,2.40,1.50,-1.50,763.0,,,,,,57.10,,,5455.00,97.00,-97.00,4.470,0.300,-0.300,0.8900,0.5600,-0.5600,288.994200,41.633282,15.018
6291653,K00850.01,Kepler-702 b,CONFIRMED,CANDIDATE,,,,,,10.52629370,6.00000e-06,-6.00000e-06,176.5217800,1.90000e-04,-1.90000e-04,0.6360,0.10,-0.10,2.5221,,,9870,,,8.40,5.30,-5.30,716.0,,,,,,569.40,,,5388.00,84.00,-84.00,4.550,0.300,-0.300,0.8100,0.5100,-0.5100,293.878110,41.661770,15.305
6392727,K00851.01,Kepler-703 b,CONFIRMED,CANDIDATE,,,,,,4.58351840,6.00000e-06,-6.00000e-06,169.9734300,4.20000e-04,-4.20000e-04,0.3200,0.37,-0.37,2.7160,,,3846,,,5.40,3.50,-3.50,1027.0,,,,,,258.80,,,5796.00,114.00,-114.00,4.550,0.300,-0.300,0.8700,0.5700,-0.5700,299.186860,41.742680,15.287
9710326,K00947.01,Kepler-737 b,CONFIRMED,CANDIDATE,,,,,,28.59878000,1.90000e-04,-1.90000e-04,189.9282000,2.00000e-03,-2.00000e-03,0.8940,0.10,-0.10,4.0377,,,1636,,,2.48,0.16,-0.16,326.0,,,,,,63.90,,,3979.00,200.00,-200.00,4.750,0.300,-0.300,0.5130,0.0250,-0.0250,291.862850,46.429260,15.190
9761882,K00948.01,Kepler-738 b,CONFIRMED,CANDIDATE,,,,,,24.58719000,1.10000e-04,-1.10000e-04,173.7038000,3.00000e-03,-3.00000e-03,0.4700,0.99,-0.99,3.9033,,,990,,,2.50,0.97,-0.97,538.0,,,,,,37.20,,,5493.00,73.00,-73.00,4.590,0.300,-0.300,0.7900,0.1400,-0.1400,287.569670,46.567860,15.598
11974540,K00129.01,Kepler-470 b,CONFIRMED,NOT DISPOSITIONED,,,,,,24.66916980,7.10000e-06,-7.10000e-06,132.8643800,2.10000e-04,-2.10000e-04,0.0320,0.10,-0.10,7.0150,,,7685,,,11.80,4.70,-4.70,824.0,,,,,,975.30,,,6741.00,108.00,-108.00,4.260,0.300,-0.300,1.3900,0.5500,-0.5500,297.009430,50.372318,13.224
9766437,K00949.01,Kepler-739 b,CONFIRMED,CANDIDATE,,,,,,12.53250700,7.20000e-05,-7.20000e-05,170.7639000,2.00000e-03,-2.00000e-03,0.0247,0.10,-0.10,3.9195,,,1148,,,3.10,1.10,-1.10,781.0,,,,,,70.00,,,6000.00,100.00,-100.00,4.510,0.300,-0.300,0.9300,0.3200,-0.3200,290.067990,46.579140,15.485
9772531,K00950.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,31.20168890,4.60000e-06,-4.60000e-06,183.4069600,1.00000e-04,-1.00000e-04,0.0260,0.10,-0.10,3.5355,,,34474,,,10.41,0.76,-0.76,322.0,,,,,,799.50,,,4021.00,200.00,-200.00,4.740,0.300,-0.300,0.5200,0.0260,-0.0260,292.657040,46.537338,15.798
9775938,K00951.01,Kepler-258 b,CONFIRMED,CANDIDATE,,,,,,13.19724400,3.80000e-05,-3.80000e-05,171.5439700,9.60000e-04,-9.60000e-04,0.3900,0.57,-0.57,3.4759,,,2110,,,3.10,3.50,-3.50,562.0,,,,,,109.80,,,4821.00,86.00,-86.00,4.620,0.300,-0.300,0.6800,0.7600,-0.7600,294.068480,46.579330,15.223
9775938,K00951.02,Kepler-258 c,CONFIRMED,NOT DISPOSITIONED,,,,,,33.65304000,3.10000e-04,-3.10000e-04,147.8000000,3.50000e-03,-3.50000e-03,0.5900,0.44,-0.44,4.1737,,,1142,,,2.40,2.70,-2.70,412.0,,,,,,41.70,,,4821.00,86.00,-86.00,4.620,0.300,-0.300,0.6800,0.7600,-0.7600,294.068480,46.579330,15.223
9787239,K00952.01,Kepler-32 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.90126900,1.70000e-05,-1.70000e-05,171.4064000,1.20000e-03,-1.20000e-03,0.6600,0.38,-0.38,2.2573,,,1523,,,2.15,0.22,-0.22,569.0,,,,,,63.30,,,4061.00,200.00,-200.00,4.740,0.300,-0.300,0.5240,0.0290,-0.0290,297.842410,46.574268,15.801
9787239,K00952.02,Kepler-32 c,CONFIRMED,NOT DISPOSITIONED,,,,,,8.75216700,3.40000e-05,-3.40000e-05,170.6327000,1.70000e-03,-1.70000e-03,0.7100,0.34,-0.34,2.4118,,,1263,,,1.99,0.21,-0.21,497.0,,,,,,44.00,,,4061.00,200.00,-200.00,4.740,0.300,-0.300,0.5240,0.0290,-0.0290,297.842410,46.574268,15.801
9787239,K00952.03,Kepler-32 d,CONFIRMED,CANDIDATE,,,,,,22.78080600,9.50000e-05,-9.50000e-05,155.2024000,2.00000e-03,-2.00000e-03,0.7100,0.33,-0.33,3.3628,,,1964,,,2.49,0.26,-0.26,361.0,,,,,,49.10,,,4061.00,200.00,-200.00,4.740,0.300,-0.300,0.5240,0.0290,-0.0290,297.842410,46.574268,15.801
9787239,K00952.04,Kepler-32 e,CONFIRMED,CANDIDATE,,,,,,2.89600900,2.20000e-05,-2.20000e-05,133.6121000,2.70000e-03,-2.70000e-03,0.6300,0.41,-0.41,1.7798,,,412,,,1.11,0.12,-0.12,714.0,,,,,,22.70,,,4061.00,200.00,-200.00,4.740,0.300,-0.300,0.5240,0.0290,-0.0290,297.842410,46.574268,15.801
9787239,K00952.05,Kepler-32 f,CONFIRMED,CANDIDATE,,,,,,0.74295600,1.10000e-05,-1.10000e-05,133.2785000,1.40000e-03,-1.40000e-03,0.6900,0.37,-0.37,1.0739,,,238,,,0.86,0.10,-0.10,1137.0,,,,,,18.80,,,4061.00,200.00,-200.00,4.740,0.300,-0.300,0.5240,0.0290,-0.0290,297.842410,46.574268,15.801
3329204,K01095.01,,CANDIDATE,CANDIDATE,,,,,,51.59845000,2.00000e-04,-2.00000e-04,203.9774000,1.30000e-03,-1.30000e-03,0.9260,0.10,-0.10,2.5806,,,6372,,,8.50,3.60,-3.60,442.0,,,,,,110.20,,,5664.00,102.00,-102.00,4.570,0.300,-0.300,0.8300,0.3400,-0.3400,287.616880,38.402321,15.617
3230491,K01096.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,414.00000000,8.42170e+04,-8.42170e+04,315.3300000,1.30000e-03,-1.30000e-03,0.9280,0.10,-0.10,7.0464,,,8640,,,10.30,3.50,-3.50,219.0,,,,,,43.60,,,5632.00,75.00,-75.00,4.570,0.300,-0.300,0.8300,0.2600,-0.2600,290.183040,38.321941,14.709
3340070,K01097.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,10.91102000,5.30000e-05,-5.30000e-05,142.5315000,3.40000e-03,-3.40000e-03,0.0800,0.77,-0.77,4.0708,,,603,,,2.20,1.30,-1.30,799.0,,,,,,36.50,,,5919.00,105.00,-105.00,4.530,0.300,-0.300,0.9100,0.3600,-0.3600,290.894070,38.435032,15.172
4180280,K00144.01,Kepler-472 b,CONFIRMED,CANDIDATE,,,,,,4.17625990,6.50000e-06,-6.50000e-06,133.0894800,5.30000e-04,-5.30000e-04,0.5960,0.10,-0.10,3.6210,,,1363,,,3.03,0.13,-0.13,890.0,,,,,,272.10,,,4955.00,50.00,-50.00,4.570,0.100,-0.100,0.7950,0.0320,-0.0320,296.524290,39.249760,13.698
3240706,K01098.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,5.48989700,1.80000e-05,-1.80000e-05,134.1064000,2.30000e-03,-2.30000e-03,0.1100,0.74,-0.74,2.7762,,,588,,,2.10,1.00,-1.00,1016.0,,,,,,39.80,,,5952.00,111.00,-111.00,4.520,0.300,-0.300,0.9100,0.2800,-0.2800,292.856080,38.372570,15.030
2853093,K01099.01,Kepler-767 b,CONFIRMED,CANDIDATE,,,,,,161.52660000,1.20000e-03,-1.20000e-03,198.0015000,2.20000e-03,-2.20000e-03,0.0287,0.10,-0.10,3.6648,,,4721,,,6.10,1.80,-1.80,321.0,,,,,,58.40,,,5876.00,93.00,-93.00,4.540,0.300,-0.300,0.8900,0.2600,-0.2600,291.579160,38.035831,15.435
3228824,K01100.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.73093840,1.90000e-06,-1.90000e-06,355.9020000,1.30000e-03,-1.30000e-03,0.4100,0.64,-0.64,2.6613,,,530,,,1.73,0.87,-0.87,1413.0,,,,,,53.70,,,4606.00,200.00,-200.00,4.600,0.300,-0.300,0.7300,0.3000,-0.3000,289.764830,38.352360,15.736
3245969,K01101.01,Kepler-768 b,CONFIRMED,CANDIDATE,,,,,,2.84796000,1.10000e-04,-1.10000e-04,134.8180000,1.10000e-02,-1.10000e-02,0.8800,0.89,-0.89,1.0313,,,140,,,0.93,0.25,-0.25,933.0,,,,,,14.10,,,4931.00,80.00,-80.00,4.670,0.300,-0.300,0.6630,0.0240,-0.0240,294.115660,38.393478,15.681
3245969,K01101.02,,CANDIDATE,CANDIDATE,,,,,,11.39094000,1.10000e-04,-1.10000e-04,137.7062000,4.30000e-03,-4.30000e-03,0.6800,0.67,-0.67,2.4911,,,873,,,2.07,0.54,-0.54,590.0,,,,,,17.90,,,4931.00,80.00,-80.00,4.670,0.300,-0.300,0.6630,0.0240,-0.0240,294.115660,38.393478,15.681
3231341,K01102.01,Kepler-24 c,CONFIRMED,NOT DISPOSITIONED,,,,,,12.33354000,1.10000e-04,-1.10000e-04,137.5799000,4.20000e-03,-4.20000e-03,0.8730,0.10,-0.10,5.0692,,,492,,,2.90,1.90,-1.90,870.0,,,,,,37.00,,,6043.00,115.00,-115.00,4.350,0.300,-0.300,1.1200,0.7500,-0.7500,290.413270,38.343750,14.925
3231341,K01102.02,Kepler-24 b,CONFIRMED,NOT DISPOSITIONED,,,,,,8.14503500,6.30000e-05,-6.30000e-05,140.5744000,3.60000e-03,-3.60000e-03,0.8960,0.10,-0.10,4.0842,,,442,,,2.80,1.90,-1.90,997.0,,,,,,38.30,,,6043.00,115.00,-115.00,4.350,0.300,-0.300,1.1200,0.7500,-0.7500,290.413270,38.343750,14.925
3231341,K01102.03,Kepler-24 e,CONFIRMED,CANDIDATE,,,,,,18.99835000,2.40000e-04,-2.40000e-04,144.7456000,6.40000e-03,-6.40000e-03,0.9610,0.10,-0.10,3.8953,,,445,,,3.00,2.00,-2.00,754.0,,,,,,22.90,,,6043.00,115.00,-115.00,4.350,0.300,-0.300,1.1200,0.7500,-0.7500,290.413270,38.343750,14.925
6678383,K00111.03,Kepler-104 d,CONFIRMED,CANDIDATE,,,,,,51.75627000,3.60000e-04,-3.60000e-04,271.0832000,2.10000e-03,-2.10000e-03,0.5780,0.10,-0.10,7.3856,,,598,,,2.36,0.74,-0.74,483.0,,,,,,96.50,,,5711.00,44.00,-44.00,4.410,0.100,-0.100,0.9300,0.2900,-0.2900,287.604610,42.166779,12.596
10265898,K00732.03,Kepler-656 c,CONFIRMED,CANDIDATE,,,,,,5.25458200,8.50000e-05,-8.50000e-05,132.5504000,7.20000e-03,-7.20000e-03,0.4300,0.33,-0.33,2.6271,,,177,,,1.03,0.52,-0.52,883.0,,,,,,13.50,,,5379.00,122.00,-122.00,4.590,0.300,-0.300,0.7800,0.3900,-0.3900,288.327910,47.381592,15.342
10271806,K00733.01,Kepler-224 c,CONFIRMED,CANDIDATE,,,,,,5.92501600,2.20000e-05,-2.20000e-05,169.7142000,1.20000e-03,-1.20000e-03,0.1500,0.50,-0.50,2.5645,,,1626,,,2.84,0.64,-0.64,798.0,,,,,,88.60,,,5210.00,70.00,-70.00,4.640,0.300,-0.300,0.7200,0.1500,-0.1500,290.934300,47.357601,15.644
10271806,K00733.02,Kepler-224 d,CONFIRMED,CANDIDATE,,,,,,11.34929400,7.90000e-05,-7.90000e-05,134.3177000,2.60000e-03,-2.60000e-03,0.3200,0.46,-0.46,3.0481,,,1199,,,2.47,0.56,-0.56,641.0,,,,,,54.90,,,5210.00,70.00,-70.00,4.640,0.300,-0.300,0.7200,0.1500,-0.1500,290.934300,47.357601,15.644
10271806,K00733.03,Kepler-224 b,CONFIRMED,CANDIDATE,,,,,,3.13294300,3.00000e-05,-3.00000e-05,135.6767000,3.00000e-03,-3.00000e-03,0.1100,0.49,-0.49,2.0506,,,460,,,1.52,0.34,-0.34,990.0,,,,,,32.30,,,5210.00,70.00,-70.00,4.640,0.300,-0.300,0.7200,0.1500,-0.1500,290.934300,47.357601,15.644
10271806,K00733.04,Kepler-224 e,CONFIRMED,NOT DISPOSITIONED,,,,,,18.64385000,2.00000e-04,-2.00000e-04,141.6197000,4.10000e-03,-4.10000e-03,0.9000,0.11,-0.11,1.8654,,,839,,,2.55,0.59,-0.59,544.0,,,,,,20.50,,,5210.00,70.00,-70.00,4.640,0.300,-0.300,0.7200,0.1500,-0.1500,290.934300,47.357601,15.644
10272442,K00734.01,Kepler-657 b,CONFIRMED,CANDIDATE,,,,,,24.54362000,1.60000e-04,-1.60000e-04,187.9161000,2.90000e-03,-2.90000e-03,0.7880,0.10,-0.10,7.7978,,,1099,,,3.40,1.10,-1.10,618.0,,,,,,68.30,,,5963.00,98.00,-98.00,4.520,0.300,-0.300,0.9200,0.2900,-0.2900,291.197300,47.307800,15.344
10272442,K00734.02,,CANDIDATE,CANDIDATE,,,,,,70.27890000,1.30000e-03,-1.30000e-03,151.3271000,9.20000e-03,-9.20000e-03,1.1490,0.10,-0.10,4.1728,,,670,,,17.70,7.00,-7.00,436.0,,,,,,14.30,,,5963.00,98.00,-98.00,4.520,0.300,-0.300,0.9200,0.2900,-0.2900,291.197300,47.307800,15.344
10287242,K00735.01,,CANDIDATE,CANDIDATE,,,,,,22.34133000,1.70000e-04,-1.70000e-04,171.5669000,2.50000e-03,-2.50000e-03,0.9320,0.10,-0.10,6.0329,,,2781,,,5.70,4.80,-4.80,570.0,,,,,,60.30,,,5317.00,86.00,-86.00,4.480,0.300,-0.300,0.8500,0.7200,-0.7200,296.693360,47.392151,15.637
10340423,K00736.01,Kepler-225 c,CONFIRMED,CANDIDATE,,,,,,18.79398000,1.60000e-04,-1.60000e-04,177.7968000,3.00000e-03,-3.00000e-03,0.6690,0.10,-0.10,3.3061,,,1484,,,2.29,0.08,-0.08,418.0,,,,,,42.30,,,4304.00,63.00,-63.00,4.710,0.300,-0.300,0.5630,0.0120,-0.0120,292.193970,47.457088,15.962
10340423,K00736.02,Kepler-225 b,CONFIRMED,CANDIDATE,,,,,,6.73900100,8.70000e-05,-8.70000e-05,135.2790000,4.70000e-03,-4.70000e-03,0.0294,0.10,-0.10,3.0304,,,659,,,1.38,0.05,-0.05,586.0,,,,,,26.80,,,4304.00,63.00,-63.00,4.710,0.300,-0.300,0.5630,0.0120,-0.0120,292.193970,47.457088,15.962
6422070,K00852.01,Kepler-704 b,CONFIRMED,CANDIDATE,,,,,,3.76184900,3.30000e-05,-3.30000e-05,171.9024000,2.70000e-03,-2.70000e-03,0.5900,0.32,-0.32,3.1053,,,513,,,2.10,1.20,-1.20,1102.0,,,,,,36.20,,,5577.00,107.00,-107.00,4.470,0.300,-0.300,0.9000,0.5100,-0.5100,283.316380,41.837120,15.257
10875245,K00117.04,Kepler-107 d,CONFIRMED,CANDIDATE,,,,,,7.95792000,1.70000e-04,-1.70000e-04,137.8159000,7.10000e-03,-7.10000e-03,0.9460,0.10,-0.10,4.2797,,,52,,,1.08,0.12,-0.12,991.0,,,,,,18.80,,,5949.00,50.00,-50.00,4.370,0.100,-0.100,1.1800,0.1100,-0.1100,297.028260,48.208611,12.487
6428700,K00853.01,Kepler-242 b,CONFIRMED,CANDIDATE,,,,,,8.20390400,4.00000e-05,-4.00000e-05,169.6932000,1.70000e-03,-1.70000e-03,0.1260,0.10,-0.10,2.7736,,,1012,,,2.20,1.70,-1.70,692.0,,,,,,65.50,,,4951.00,79.00,-79.00,4.590,0.300,-0.300,0.7100,0.5600,-0.5600,286.565700,41.808399,15.376
6428700,K00853.02,Kepler-242 c,CONFIRMED,CANDIDATE,,,,,,14.49672000,1.80000e-04,-1.80000e-04,143.4106000,4.90000e-03,-4.90000e-03,0.0249,0.10,-0.10,3.3540,,,571,,,1.60,1.30,-1.30,572.0,,,,,,31.30,,,4951.00,79.00,-79.00,4.590,0.300,-0.300,0.7100,0.5600,-0.5600,286.565700,41.808399,15.376
6435936,K00854.01,Kepler-705 b,CONFIRMED,CANDIDATE,,,,,,56.05628000,8.50000e-04,-8.50000e-04,201.1631000,4.40000e-03,-4.40000e-03,0.6600,0.82,-0.82,4.6978,,,1692,,,2.18,0.95,-0.95,253.0,,,,,,32.00,,,3893.00,200.00,-200.00,4.750,0.300,-0.300,0.5030,0.0250,-0.0250,289.508480,41.812119,15.849
6522242,K00855.01,Kepler-706 b,CONFIRMED,CANDIDATE,,,,,,41.40830000,2.20000e-05,-2.20000e-05,195.7868100,1.70000e-04,-1.70000e-04,0.0000,0.32,-0.32,4.9205,,,22982,,,12.20,5.80,-5.80,466.0,,,,,,1109.80,,,5579.00,86.00,-86.00,4.570,0.300,-0.300,0.8200,0.3900,-0.3900,291.760410,41.944069,15.196
6526710,K00856.01,,CANDIDATE,CANDIDATE,,,,,,39.74887700,4.90000e-05,-4.90000e-05,172.8543900,3.90000e-04,-3.90000e-04,0.8990,0.10,-0.10,7.2380,,,15032,,,15.00,8.80,-8.80,553.0,,,,,,651.10,,,6129.00,118.00,-118.00,4.490,0.300,-0.300,0.9800,0.5800,-0.5800,293.179290,41.969238,15.344
6587280,K00857.01,Kepler-243 b,CONFIRMED,CANDIDATE,,,,,,5.71543000,2.40000e-05,-2.40000e-05,174.8785000,1.30000e-03,-1.30000e-03,0.0198,0.10,-0.10,2.5421,,,892,,,2.06,0.95,-0.95,791.0,,,,,,68.20,,,5115.00,97.00,-97.00,4.630,0.300,-0.300,0.7100,0.3300,-0.3300,285.110470,42.033958,15.086
6587280,K00857.02,Kepler-243 c,CONFIRMED,NOT DISPOSITIONED,,,,,,20.02591000,2.00000e-04,-2.00000e-04,146.9108000,3.70000e-03,-3.70000e-03,0.9620,0.10,-0.10,1.4038,,,626,,,2.50,1.10,-1.10,522.0,,,,,,13.10,,,5115.00,97.00,-97.00,4.630,0.300,-0.300,0.7100,0.3300,-0.3300,285.110470,42.033958,15.086
6599919,K00858.01,,CANDIDATE,CANDIDATE,,,,,,13.61014510,6.60000e-06,-6.60000e-06,173.9867500,3.20000e-04,-3.20000e-04,1.0200,0.43,-0.43,2.4638,,,5971,,,15.00,8.90,-8.90,745.0,,,,,,288.90,,,5707.00,95.00,-95.00,4.450,0.300,-0.300,0.9400,0.3700,-0.3700,289.897770,42.009151,15.060
6675056,K00859.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,10.44332200,2.50000e-05,-2.50000e-05,175.4039000,1.60000e-03,-1.60000e-03,0.0300,0.18,-0.18,2.8999,,,1189,,,2.30,1.10,-1.10,624.0,,,,,,59.10,,,4889.00,71.00,-71.00,4.600,0.300,-0.300,0.6950,0.0210,-0.0210,286.243560,42.148811,15.546
9820483,K00953.01,Kepler-740 b,CONFIRMED,CANDIDATE,,,,,,3.58408420,7.30000e-06,-7.30000e-06,170.4285300,6.50000e-04,-6.50000e-04,0.6600,0.18,-0.18,2.8503,,,2678,,,4.50,4.30,-4.30,1077.0,,,,,,184.50,,,5669.00,128.00,-128.00,4.570,0.300,-0.300,0.8300,0.7900,-0.7900,286.482270,46.692451,15.954
5297298,K00130.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,34.19358700,1.20000e-05,-1.20000e-05,155.2961500,1.30000e-04,-1.30000e-04,0.6381,0.10,-0.10,9.0354,,,13480,,,22.20,3.10,-3.10,770.0,,,,,,1980.30,,,6135.00,50.00,-50.00,4.020,0.100,-0.100,1.7900,0.2500,-0.2500,297.360320,40.429810,13.325
9823457,K00954.01,Kepler-259 b,CONFIRMED,CANDIDATE,,,,,,8.11531300,4.50000e-05,-4.50000e-05,174.5198000,1.90000e-03,-1.90000e-03,0.7600,0.30,-0.30,2.9428,,,841,,,2.90,1.10,-1.10,888.0,,,,,,63.60,,,5931.00,96.00,-96.00,4.530,0.300,-0.300,0.9100,0.3400,-0.3400,288.211940,46.615002,15.219
9823457,K00954.02,Kepler-259 c,CONFIRMED,CANDIDATE,,,,,,36.92564000,4.20000e-04,-4.20000e-04,174.2181000,4.00000e-03,-4.00000e-03,0.7600,0.30,-0.30,4.9031,,,945,,,3.10,1.20,-1.20,535.0,,,,,,40.10,,,5931.00,96.00,-96.00,4.530,0.300,-0.300,0.9100,0.3400,-0.3400,288.211940,46.615002,15.219
9825625,K00955.01,Kepler-741 b,CONFIRMED,CANDIDATE,,,,,,7.03907800,5.30000e-05,-5.30000e-05,175.7282000,2.60000e-03,-2.60000e-03,0.8620,0.10,-0.10,4.1700,,,521,,,2.80,1.00,-1.00,1057.0,,,,,,56.00,,,6330.00,110.00,-110.00,4.440,0.300,-0.300,1.0700,0.3800,-0.3800,289.431700,46.617531,15.067
9875711,K00956.01,Kepler-742 b,CONFIRMED,CANDIDATE,,,,,,8.36084700,2.00000e-05,-2.00000e-05,175.6449900,8.00000e-04,-8.00000e-04,0.7500,0.25,-0.25,2.8178,,,2122,,,3.17,0.31,-0.31,611.0,,,,,,134.60,,,4628.00,73.00,-73.00,4.660,0.300,-0.300,0.6280,0.0170,-0.0170,283.866030,46.789589,15.223
7661409,K00957.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,3.14052260,5.10000e-06,-5.10000e-06,178.4662000,1.10000e-03,-1.10000e-03,0.0290,0.10,-0.10,6.0053,,,1312,,,3.70,2.40,-2.40,1330.0,,,,,,145.20,,,6133.00,97.00,-97.00,4.430,0.300,-0.300,1.0400,0.5000,-0.5000,282.353240,43.335129,15.246
1026957,K00958.01,Kepler-1731 b,CONFIRMED,NOT DISPOSITIONED,,,,,,21.76127700,4.10000e-05,-4.10000e-05,166.5403600,6.40000e-04,-6.40000e-04,0.9160,0.10,-0.10,1.5138,,,1236,,,3.10,1.00,-1.00,493.0,,,,,,138.00,,,4917.00,67.00,-67.00,4.600,0.300,-0.300,0.7000,0.2300,-0.2300,291.254490,36.743610,12.559
10002261,K00959.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,12.71379439,3.90000e-07,-3.90000e-07,175.0718000,2.00000e-05,-2.00000e-05,0.4440,0.10,-0.10,2.5473,,,37649,,,5.39,,,296.0,,,,,,4522.40,,,3240.00,,,4.897,,,0.2700,,,287.559720,46.957085,13.102
8176650,K00960.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,15.80110780,5.30000e-06,-5.30000e-06,177.1524500,1.10000e-04,-1.10000e-04,0.5005,0.10,-0.10,6.3118,,,37927,,,15.10,6.10,-6.10,603.0,,,,,,2336.90,,,5368.00,85.00,-85.00,4.610,0.300,-0.300,0.7600,0.3100,-0.3100,295.470670,44.010738,15.513
8561063,K00961.01,Kepler-42 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.21377030,2.20000e-06,-2.20000e-06,170.4828300,1.80000e-04,-1.80000e-04,0.7700,0.18,-0.18,0.5423,,,2033,,,3.46,,,1106.0,,,,,,99.70,,,4188.00,,,4.562,,,0.6810,,,292.219060,44.619160,15.920
8561063,K00961.02,Kepler-42 c,CONFIRMED,NOT DISPOSITIONED,,,,,,0.45328750,1.50000e-06,-1.50000e-06,133.8689400,1.20000e-04,-1.20000e-04,0.6900,0.23,-0.23,0.4358,,,1924,,,3.19,,,1524.0,,,,,,142.30,,,4188.00,,,4.562,,,0.6810,,,292.219060,44.619160,15.920
3231341,K01102.04,Kepler-24 d,CONFIRMED,CANDIDATE,,,,,,4.24436300,6.40000e-05,-6.40000e-05,137.0682000,6.40000e-03,-6.40000e-03,0.8990,0.10,-0.10,3.1626,,,163,,,1.70,1.10,-1.10,1237.0,,,,,,20.20,,,6043.00,115.00,-115.00,4.350,0.300,-0.300,1.1200,0.7500,-0.7500,290.413270,38.343750,14.925
2860866,K01103.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,90.13860000,1.80000e-03,-1.80000e-03,356.1924000,4.50000e-03,-4.50000e-03,0.8340,0.10,-0.10,12.2481,,,2740,,,5.80,1.80,-1.80,432.0,,,,,,61.40,,,6288.00,200.00,-200.00,4.500,0.300,-0.300,0.9900,0.3000,-0.3000,293.223910,38.033581,14.960
3964562,K00015.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.01247730,1.30000e-06,-1.30000e-06,135.2582000,2.90000e-04,-2.90000e-04,1.0300,0.33,-0.33,2.4685,,,1653,,,21.00,14.00,-14.00,2369.0,,,,,,608.20,,,8595.00,200.00,-200.00,4.130,0.300,-0.300,1.9500,0.9700,-0.9700,294.143400,39.089779,12.403
9904059,K00145.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,102.96670000,1.30000e-03,-1.30000e-03,158.0681000,4.40000e-03,-4.40000e-03,0.8500,0.10,-0.10,14.7382,,,1800,,,15.20,1.80,-1.80,566.0,,,,,,107.40,,,5043.00,50.00,-50.00,3.590,0.100,-0.100,3.0900,0.3600,-0.3600,296.817720,46.781509,13.608
2851100,K01104.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.89010870,7.00000e-06,-7.00000e-06,133.2638800,7.20000e-04,-7.20000e-04,0.6500,0.93,-0.93,0.7089,,,504,,,1.49,0.46,-0.46,1287.0,,,,,,29.60,,,4696.00,65.00,-65.00,4.700,0.300,-0.300,0.6180,0.0160,-0.0160,291.170680,38.008591,15.723
3130300,K01105.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,5.76569800,2.20000e-05,-2.20000e-05,133.3143000,2.40000e-03,-2.40000e-03,0.0400,0.77,-0.77,2.8122,,,421,,,2.10,1.10,-1.10,1105.0,,,,,,35.90,,,6282.00,94.00,-94.00,4.450,0.300,-0.300,1.0500,0.3700,-0.3700,294.525570,38.204632,14.313
3240158,K01106.01,Kepler-769 b,CONFIRMED,CANDIDATE,,,,,,7.42599200,4.80000e-05,-4.80000e-05,139.9072000,3.00000e-03,-3.00000e-03,0.6400,0.11,-0.11,4.0084,,,549,,,2.50,1.30,-1.30,996.0,,,,,,39.60,,,6215.00,107.00,-107.00,4.470,0.300,-0.300,1.0200,0.5300,-0.5300,292.713100,38.358212,14.818
